stamp,lat,lon,alt,cov_x,cov_y,cov_z,status,service,rtk_mode,source
1621219492.000000,22.3025841667,114.1769166667,77.0000,140.422500,140.422500,359.481600,0,15,single,ublox_m8t_gej
1621219493.000000,22.3026326667,114.1769331667,80.0000,49.000000,49.000000,125.440000,0,15,single,ublox_m8t_gej
1621219494.000000,22.3026815000,114.1769505000,82.5000,169.000000,169.000000,432.640000,0,15,single,ublox_m8t_gej
1621219495.000000,22.3027356667,114.1769710000,84.8000,169.000000,169.000000,432.640000,0,15,single,ublox_m8t_gej
1621219496.000000,22.3027895000,114.1769940000,85.7000,140.422500,140.422500,359.481600,0,15,single,ublox_m8t_gej
1621219497.000000,22.3028433333,114.1770158333,88.0000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219498.000000,22.3029166667,114.1770521667,90.5000,45.562500,45.562500,116.640000,0,15,single,ublox_m8t_gej
1621219499.000000,22.3029613333,114.1770786667,88.6000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219500.000000,22.3030015000,114.1771130000,86.5000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219501.000000,22.3030216667,114.1771383333,85.6000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219502.000000,22.3030260000,114.1771630000,82.9000,45.562500,45.562500,116.640000,0,15,single,ublox_m8t_gej
1621219503.000000,22.3030398333,114.1771871667,83.6000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219504.000000,22.3030583333,114.1772063333,84.4000,51.122500,51.122500,130.873600,0,15,single,ublox_m8t_gej
1621219505.000000,22.3030730000,114.1772248333,84.7000,47.610000,47.610000,121.881600,0,15,single,ublox_m8t_gej
1621219506.000000,22.3030870000,114.1772383333,84.9000,25.502500,25.502500,65.286400,0,15,single,ublox_m8t_gej
1621219507.000000,22.3030860000,114.1772495000,82.3000,25.502500,25.502500,65.286400,0,15,single,ublox_m8t_gej
1621219508.000000,22.3030903333,114.1772626667,80.7000,27.040000,27.040000,69.222400,0,15,single,ublox_m8t_gej
1621219509.000000,22.3031066667,114.1772775000,81.3000,33.062500,33.062500,84.640000,0,15,single,ublox_m8t_gej
1621219510.000000,22.3031241667,114.1772923333,81.9000,33.640000,33.640000,86.118400,0,15,single,ublox_m8t_gej
1621219511.000000,22.3031443333,114.1773076667,82.8000,49.702500,49.702500,127.238400,0,15,single,ublox_m8t_gej
1621219512.000000,22.3031556667,114.1773188333,81.8000,51.122500,51.122500,130.873600,0,15,single,ublox_m8t_gej
1621219513.000000,22.3031665000,114.1773300000,80.8000,51.122500,51.122500,130.873600,0,15,single,ublox_m8t_gej
1621219514.000000,22.3031831667,114.1773501667,81.3000,33.640000,33.640000,86.118400,0,15,single,ublox_m8t_gej
1621219515.000000,22.3031981667,114.1773710000,81.6000,50.410000,50.410000,129.049600,0,15,single,ublox_m8t_gej
1621219516.000000,22.3032118333,114.1773918333,81.6000,68.062500,68.062500,174.240000,0,15,single,ublox_m8t_gej
1621219517.000000,22.3032150000,114.1773971667,79.1000,63.202500,63.202500,161.798400,0,15,single,ublox_m8t_gej
1621219518.000000,22.3032231667,114.1774105000,78.8000,31.922500,31.922500,81.721600,0,15,single,ublox_m8t_gej
1621219519.000000,22.3032390000,114.1774231667,78.8000,55.502500,55.502500,142.086400,0,15,single,ublox_m8t_gej
1621219520.000000,22.3032568333,114.1774385000,79.4000,47.610000,47.610000,121.881600,0,15,single,ublox_m8t_gej
1621219521.000000,22.3032773333,114.1774516667,80.3000,48.302500,48.302500,123.654400,0,15,single,ublox_m8t_gej
1621219522.000000,22.3032956667,114.1774653333,80.9000,46.922500,46.922500,120.121600,0,15,single,ublox_m8t_gej
1621219523.000000,22.3033155000,114.1774786667,81.7000,134.560000,134.560000,344.473600,0,15,single,ublox_m8t_gej
1621219524.000000,22.3033358333,114.1774931667,82.5000,31.922500,31.922500,81.721600,0,15,single,ublox_m8t_gej
1621219525.000000,22.3033568333,114.1775066667,83.5000,73.102500,73.102500,187.142400,0,15,single,ublox_m8t_gej
1621219526.000000,22.3033783333,114.1775205000,84.7000,118.810000,118.810000,304.153600,0,15,single,ublox_m8t_gej
1621219527.000000,22.3033978333,114.1775341667,85.5000,41.602500,41.602500,106.502400,0,15,single,ublox_m8t_gej
1621219528.000000,22.3034175000,114.1775476667,86.1000,306.250000,306.250000,784.000000,0,15,single,ublox_m8t_gej
1621219529.000000,22.3034335000,114.1775601667,86.1000,228.010000,228.010000,583.705600,0,15,single,ublox_m8t_gej
1621219530.000000,22.3034495000,114.1775726667,86.2000,228.010000,228.010000,583.705600,0,15,single,ublox_m8t_gej
1621219531.000000,22.3034666667,114.1775856667,86.6000,228.010000,228.010000,583.705600,0,15,single,ublox_m8t_gej
1621219532.000000,22.3034858333,114.1775991667,87.3000,308.002500,308.002500,788.486400,0,15,single,ublox_m8t_gej
1621219533.000000,22.3035031667,114.1776115000,87.4000,378.302500,378.302500,968.454400,0,15,single,ublox_m8t_gej
1621219534.000000,22.3035168333,114.1776236667,87.1000,308.002500,308.002500,788.486400,0,15,single,ublox_m8t_gej
1621219536.000000,22.3035221667,114.1776440000,81.1000,490.622500,490.622500,1255.993600,0,15,single,ublox_m8t_gej
1621219537.000000,22.3035185000,114.1776528333,76.9000,70.560000,70.560000,180.633600,0,15,single,ublox_m8t_gej
1621219538.000000,22.3035155000,114.1776546667,73.9000,160.022500,160.022500,409.657600,0,15,single,ublox_m8t_gej
1621219539.000000,22.3035310000,114.1776656667,73.8000,71.402500,71.402500,182.790400,0,15,single,ublox_m8t_gej
1621219540.000000,22.3035518333,114.1776795000,74.8000,67.240000,67.240000,172.134400,0,15,single,ublox_m8t_gej
1621219541.000000,22.3035715000,114.1776928333,75.9000,535.922500,535.922500,1371.961600,0,15,single,ublox_m8t_gej
1621219542.000000,22.3035913333,114.1777058333,76.8000,139.240000,139.240000,356.454400,0,15,single,ublox_m8t_gej
1621219543.000000,22.3036103333,114.1777186667,77.9000,76.562500,76.562500,196.000000,0,15,single,ublox_m8t_gej
1621219544.000000,22.3036150000,114.1777280000,75.7000,79.210000,79.210000,202.777600,0,15,single,ublox_m8t_gej
1621219545.000000,22.3036146667,114.1777328333,75.0000,121.000000,121.000000,309.760000,0,15,single,ublox_m8t_gej
1621219546.000000,22.3036051667,114.1777340000,74.4000,114.490000,114.490000,293.094400,0,15,single,ublox_m8t_gej
1621219548.000000,22.3035523333,114.1777221667,71.6000,344.102500,344.102500,880.902400,0,15,single,ublox_m8t_gej
1621219549.000000,22.3035185000,114.1777115000,63.9000,52.562500,52.562500,134.560000,0,15,single,ublox_m8t_gej
1621219550.000000,22.3035181667,114.1777203333,64.8000,146.410000,146.410000,374.809600,0,15,single,ublox_m8t_gej
1621219551.000000,22.3035183333,114.1777320000,66.2000,44.222500,44.222500,113.209600,0,15,single,ublox_m8t_gej
1621219552.000000,22.3035023333,114.1777441667,69.8000,235.622500,235.622500,603.193600,0,15,single,ublox_m8t_gej
1621219556.000000,22.3014136667,114.1792901667,20.4000,36.000000,36.000000,92.160000,0,15,single,ublox_m8t_gej
1621219557.000000,22.3013681667,114.1793296667,26.9000,26.522500,26.522500,67.897600,0,15,single,ublox_m8t_gej
1621219558.000000,22.3013346667,114.1793230000,30.5000,26.522500,26.522500,67.897600,0,15,single,ublox_m8t_gej
1621219559.000000,22.3013056667,114.1792841667,30.0000,26.522500,26.522500,67.897600,0,15,single,ublox_m8t_gej
1621219560.000000,22.3012853333,114.1792566667,28.4000,26.522500,26.522500,67.897600,0,15,single,ublox_m8t_gej
1621219561.000000,22.3012756667,114.1792500000,28.3000,26.522500,26.522500,67.897600,0,15,single,ublox_m8t_gej
1621219562.000000,22.3012788333,114.1792110000,27.1000,26.522500,26.522500,67.897600,0,15,single,ublox_m8t_gej
